year,id,name,branch,genre,cityname,area,location,path,lng,lat,pricelevel,star,taste,environment,service,comments,tags,dishs,groupon,delivery,open_year,survival
2021,31,牛腩之旅·牛腩牛杂煲,仲盛世界商城店,小吃快餐,上海,闵行区,莘庄都市路5001仲盛世界商城B1家乐福对面,距地铁1/5号线莘庄站南口步行700m,121.382069,31.108294,50to100,4.6,4.6,4.2,4.5,1473,商场餐厅_牛肉面_中式早餐_快速方便_带娃吃饭,半筋半腩面_124|牛杂煲小煲_19|酱香一口脆_6|加面_5|红酒烩牛腩套餐_2|蔬菜拼盘_2|海南鸡套餐_82|功夫海南鸡饭_47|葱油白灼西兰花_6|诸侯牛腩饭套餐_6|白灼生菜_3|豆皮_2|招牌牛腩_263|椰汁_15|牛肉蔬菜鸡蛋炒饭_9|玲玲卷_6|牛腩汁炖萝卜_6|单点红酒烩牛肉饭_2|马来西亚果仁炖牛尾_2|鸭血_11|俄罗斯罗宋汤_10|秘制农家鸡_4|油炸花生米_5|半筋半腩饭_101|诸侯牛肉面_17|老坛酸菜牛腩面_6|番茄牛腩饭套餐_4|竹耳露_22|单点椰香咖喱牛腩饭_37|三杯鸡_8|诸侯半筋半肉牛腩套餐_7|原味海草_3|酸辣猫耳朵_3|牛腩牛杂煲_135|番茄牛肉面_9|诸侯萝卜_9|焦糖布丁_5|单点五星秘制果仁牛尾饭_4|精美四小碟_10|柠檬酱萝卜_14|弹牛筋丸_8|古法诸侯牛腩面_7|柠檬可乐_3|黄金牛腩煲_2|鲜番茄汁牛腩面_13|套餐含小菜_12|韩国泡菜_8|蘸料_6|法式奶油布丁_3|半筋半腩饭套餐_2|白萝卜_2|法式焦糖炖蛋_41|单点海南鸡_37|冰爽木瓜雪耳_9|去骨口水鸡_6|时蔬三拼_3|半筋半腩装_3|葱油生菜_2|,1,1,2016,0
2021,32,Foodfly饭来了,,小吃快餐,上海,静安区,平型关路179号19幢3楼,距地铁8号线西藏北路站1号口步行670m,121.461885,31.27107100000001,50to100,3.4,3.5,3.5,3.5,36,10人以下包厢_高大上_10人－20人包厢_有沙发位_有包厢,茶树菇炒肉_1|干锅鸭头_1|,0,1,2016,1
2021,33,饕客卤蹄侠,会文路店,小吃快餐,上海,静安区,会文路36号,距地铁3/4号线宝山路站2号口步行310m,121.468717,31.253376,50to100,3.9,3.9,3.7,3.9,162,有8人-10人大桌_有充电宝_可电话预订_带娃吃饭,金牌蹄膀_37|卤蹄侠_9|香卤大肠_3|凉拌莲藕_2|卤菜_1|酱料_2|特色温州鱼饼_1|金牌卤鸡_1|猪尾巴_3|香卤鲍鱼_3|金牌猪蹄_57|金牌鸡爪_17|秘制龙虾_3|夫妻肺片_5|麻辣牛蛙_10|麻辣鸭头_4|鸭膀_3|香糟门腔_2|牛菊花腱_2|桂花盐水鸭_1|蒜泥地瓜藤_1|迷你香菇_1|金牌鹅掌_1|正宗椒麻鸡_4|香卤牛筋_4|香卤干丝_5|香卤猪耳_7|香卤鸭掌_6|香辣六月黄_6|秘制鸭舌_9|麻辣鸭胗_6|卤猪头肉_2|香卤金钱肚_2|红烧牛腩_1|牛肉_1|辣卤花甲_1|金牌卤鹅_23|金牌牛腱_24|毛豆_2|香卤目鱼_2|,0,1,2018,1
2021,34,晨曦炖品·鲍鱼饭,鲁班路店,小吃快餐,上海,黄浦区,鲁班路汇暻生活广场B1,距地铁4号线鲁班路站2号口步行300m,121.473211,31.20058,50to100,3.8,3.8,3.7,3.8,92,24小时营业,冰糖官燕_2|红枣鱼胶_4|花菇干鲍鱼捞饭_1|鲍鱼汁葱香野米海参捞饭_1|新鲜玉米汁_2|鲍汁花胶猪软骨捞饭_2|原只花胶捞饭_1|杏仁汁燕窝_1|晨曦鲍鱼饭_14|红烧神鞭翅捞饭_1|晨曦精品佛跳墙捞饭_1|白灼秋葵_3|黑胡椒鲍鱼扣海参捞饭_2|鲍鱼汁裙边烩刺参捞饭_1|购香辣鲜蛤_3|白灼西兰花_6|瓦罐松茸鸡汤_3|鲍汁卤鸡爪_6|惊喜黑胡椒鲍汁捞饭_32|三格小菜_2|荣耀鱼翅捞饭_2|金汤花胶炖鸡_2|松茸山菌炖老鸽_1|,0,1,2019,1
2021,35,杜六房,瑞金二路店,小吃快餐,上海,黄浦区,瑞金二路207-4号,距地铁9号线打浦桥站1号口步行420m,121.461976,31.211393,50to100,3.7,3.9,3.8,3.8,159,老字号,青熏鱼_12|话梅罗卜_3|油爆虾_1|话梅萝卜_1|猪耳朵_7|飘香牛蛙_3|葱烤鲫鱼_1|咸鸡_1|四喜烤麸_4|百叶结_5|糖醋小排_1|杜六房酱汁肉_1|酱汁肉_35|酱鸭_2|老饶大红肠_2|杜六房苔条花生_1|干煎黄鱼_1|糟风爪_7|虾仁大红肠_19|糟猪手_2|目鱼大烤_1|藤椒蛙肚_1|叉烧_8|杜六房花雕蟹_6|杜六房红烧狮子头_1|糟毛豆_1|卤门腔_3|糟白肉_3|烟熏大肠_1|素鸡_1|上海八宝辣酱_10|拆骨风爪_19|秘制鸭腿_1|苔条花生_1|杜六房四喜烤麸_23|小素包_3|花雕蟹_2|杜六房卤牛筋克_1|杜六房裙带菜_1|酱牛肉_13|裙带菜_2|杜六房酱牛肉克_1|油爆虾对比价_1|带鱼_1|,0,0,2019,1
2021,36,老上海小吃铺,南京东路店,小吃快餐,上海,黄浦区,南京东路324弄19号南面A座,距地铁2号线南京东路站3号口步行110m,121.478985,31.239562,50to100,3.2,3.4,3.5,3.5,49,美团充电宝,红烧肥肠_1|香菇肉小馄饨_1|荠菜肉小馄饨_2|千里香馄饨面_2|葱油拌面_3|荠菜虾仁大馄饨_6|上海灌汤包_2|千里香小馄饨_2|虾仁小馄饨_5|热干面_2|酱香鸭腿_1|,0,1,2018,1
2021,37,重庆小吃吧,花园浜路店,小吃快餐,上海,嘉定区,花园浜路71号花园新邨,,121.211431,31.31851,below50,3.6,3.5,3.5,3.6,9,人均30以内_人均50以内_早餐_随便吃吃_学生党吃饭,牛肉炒饭_5|清汤抄手_4|牛肉酸辣粉_1|酸辣土豆丝盖浇饭_1|杂酱拌面_14|肉末茄子盖浇饭_11|炸酱拌面_1|酸豆角肉末酸辣粉_1|青椒炒鸡蛋盖浇饭_1|酸辣米线_6|回锅肉盖浇饭_3|萝卜干肉丝盖浇饭_1|韭黄肉丝盖浇饭_1|尖椒炒鸡胗盖浇饭_1|肥肠盖浇饭_2|青椒肉丝炒饭_2|肥肠炒饭_2|油焖茄子盖浇饭_2|鸡杂浇头_1|香菇肉丝酸辣粉_3|尖椒肉丝盖浇饭_3|红烧牛肉面_1|木耳炒鸡蛋盖浇饭_1|红烧牛肉米线_3|蒜苔肉丝盖浇饭_2|酸菜肉丝米线_1|炸酱汤米线_2|肥肠拌面_2|臊子干拌面_3|炸酱汤面_6|木耳肉丝盖浇饭_1|香辣抄手_9|酸辣鸡胗盖浇饭_4|泡椒鸡杂米线_1|毛豆肉丝盖浇饭_1|肥肠酸辣粉_1|,0,1,2016,1
2021,38,留夫鸭,福海路2店,小吃快餐,上海,嘉定区,福海路309号,距绿地嘉尚国际广场步行1.5km,121.244955,31.369555,below50,3.7,3.7,3.6,3.7,42,工作餐_干净卫生,爆款虎皮凤爪_2|不辣鸭头_2|留夫鸭凉菜_2|卤味拼盘_1|麻辣鸭脖_3|椒盐鸭脖_1|麻辣鸭掌_1|麻辣鸭翅_1|,1,1,2013,1
2021,39,香丽饺子馆,州桥老街店,小吃快餐,上海,嘉定区,北下塘街17号,距嘉定商城步行470m,121.246875,31.387262,below50,3.6,3.6,3.3,3.4,40,可刷卡_手机支付_免费wifi_有WIFI,香菇猪肉_1|猪肉粉条水饺_1|玉米猪肉_3|韭菜鸡蛋饺子_4|统一阿萨姆奶茶_1|西葫芦鸡蛋_1|荠菜猪肉_2|小葱蛋炒饭_2|灌汤臭豆腐_5|火腿肠炒饭_2|猪肉白菜_1|木耳鸡蛋_1|猪肉粉条_2|香菜猪肉_2|菠菜粉条_1|炸里脊肉_3|爽歪歪_1|酸辣土豆粉_1|炸火腿肠_3|家常炒饭_3|芹菜猪肉_1|韭菜猪肉_1|,0,1,2018,1
2021,40,河南商记红烧牛肉面,,小吃快餐,上海,嘉定区,崇文路1192号,距地铁11号线马陆站4号口步行170m,121.27003,31.321107,below50,3.2,3.7,3.7,3.7,19,有无烟区_人均50以内_街边小店_免费wifi_早餐,青菜_1|大排拌面_1|荷包蛋_2|辣肉_1|红烧牛肉粉丝汤_2|水晶皮冻_1|拌腐竹_1|雪菜肉丝_1|凉皮_3|木耳_1|拌黄瓜_2|卤蛋_2|五香驴肉_1|三得利超纯_2|羊杂汤_1|牛肉拉面_2|凉拌牛肉_6|羊肉烩面_1|,0,1,2017,1
2021,41,绝味鸭脖,白银路地铁站店,小吃快餐,上海,嘉定区,白银路1306号,距地铁11号线白银路站2号口步行260m,121.239202,31.347842,below50,3.7,3.7,3.7,3.7,32,有无烟区_沿街餐厅_人均30以内_免费wifi_人均50以内,酸辣藕片_1|脆脆肠_6|招牌鸭架_9|招牌蒜泥虾球_1|藤椒鸭脖_3|招牌鸭肠_5|招牌鱼豆腐_2|招牌海带结_2|单品招牌鸭脖_2|招牌鸭锁骨_2|招牌凤爪_1|招牌毛豆_5|招牌土豆_2|招牌鸭头_6|五香鸭锁骨_1|招牌鱿鱼_1|黑鸭鸭脖_9|黑鸭翅中_2|黑鸭鸭头_1|,0,1,2016,1
2021,42,大丸家,嘉定北站店,小吃快餐,上海,嘉定区,平城路1188号地铁11号线嘉定北站商场内,距地铁11号线嘉定北站1号口步行40m,121.232469,31.393159000000004,below50,3.5,3.5,3.5,3.5,28,美团充电宝_工作餐_干净卫生_中餐,炸酱面_6|鱼丸面_3|牛丸面_3|韩国年糕_5|焦糖咖啡_1|咖喱香菇贡丸_3|陕西凉皮_3|泰式甜辣章鱼烧_1|五谷燕麦_1|台湾肉粒肠_4|烤爆鱼丸_4|麻辣包心鱼丸_5|包心鱼丸粉_3|撒尿牛丸粉_7|小肥牛酸辣粉_6|酸梅汁_1|特色什锦粉_5|特色手抓饼_4|芒果C多多_1|特色烤撒尿牛丸_4|什锦面_3|咖喱墨鱼丸_8|招牌韩式酸辣粉_5|丸子趣酸辣粉_1|椰果巧克力_1|武汉热干面_8|红烧牛肉面_4|,0,0,2012,0
2021,43,肯德基,新江桥店,小吃快餐,上海,嘉定区,虞姬墩路506号,距新世界休闲生活广场步行810m,121.338454,31.257662,below50,3.9,4,4,3.9,331,西式早餐_停车免费_有无烟区_街边小店,香辣鸡腿堡S豆泥餐T_21|波纹霸王薯条T_30|纯纯的炸鸡桶T_6|猪柳蛋帕尼S拿铁薯T_4|九龙金玉珍珠奶茶_2|百事可乐TN_2|劲脆鸡腿堡ST_9|安心大油条_5|原味华夫_3|香卤系列百威啤酒餐_2|黑糖珍珠圣代_1|原味圣代_13|超级翅桶多人餐_10|杨梅饮复合果汁饮料_3|金沙咸蛋黄香辣鸡翅_4|牛肉蛋花粥_2|川辣泡椒鸡块饭_1|原味吮指鸡_11|黄金鸡块_6|红豆派T_6|醇豆浆_2|潮汕风味干贝大虾粥_2|香辣鸡翅炸鸡_68|新奥尔良烤鸡腿堡ST_32|皮蛋瘦肉粥TN_4|伴柠伴桔鲜果茶T_6|香辣黄金鸡柳_2|烤鸡腿_2|醇香土豆泥_11|肯德基避风塘大虾鸡腿双层堡_3|皮蛋瘦肉粥_6|超级外送全家桶ST_39|手撕鸡鸡翅尖辣翅_4|冬菇滑鸡粥_4|现烤法式可颂配美式_2|干煸香辣小龙虾鸡肉卷_1|老北京鸡肉卷_51|五味小食拼盘_3|百威啤酒_3|无肉不欢饿霸堡_2|香柠气泡冰咖啡_2|葡式蛋挞经典装_17|新奥尔良烤翅_10|嫩牛五方_7|鸡肉粥热浆太阳蛋餐_3|超级塔可烤堡双人餐_3|牛肉蛋花粥T_2|老北京鸡肉卷T_11|培根鸡腿重磅肉霸堡_7|五味小吃桶_5|,1,1,2014,1
2021,44,老四川麻辣烫,,小吃快餐,上海,嘉定区,曹安公路2765号先农小区398号,,121.321308,31.264839,below50,3.5,3.5,3.5,3.5,9,重口味_工作餐_人均30以内_有wifi_干净卫生,荷包蛋_1|牛肉丸_1|,0,0,2014,0
2021,45,好再来红烧牛肉面,民主东街店,小吃快餐,上海,嘉定区,民主东街176号,距地铁11号线南翔站2号口步行980m,121.309505,31.295001,below50,3.6,3.6,3.6,3.6,33,牛肉面_随便吃吃_干净卫生_人均50以内_24小时营业,红烧牛肉炒面_7|韭菜鸡蛋_1|牛肉拉面_6|红烧牛肉干拌面_1|酸菜红烧牛肉面_3|红烧牛肉烩面_4|红烧牛肉粉丝汤_3|,0,1,2016,1
2021,46,妈妈菜大食堂,江桥万达店,小吃快餐,上海,嘉定区,鹤旋路48号,距地铁13号线金运路站1号口步行820m,121.318774,31.240529,below50,3.6,3.5,3.6,3.5,23,美团充电宝_沿街餐厅_人均30以内_人均50以内_随便吃吃,芹菜香干肉丝_4|葱油小黄鱼_1|凉拌茄子_1|肉末冬瓜_1|红烧小鸡翅根_1|葱油比目鱼_4|葱油蛏子_1|梅干菜烤肉_1|清蒸梭子蟹_3|红烧狮子头手工_4|葱油烤鸭_1|青菜香菇包_3|土豆丝卷_3|烩菜_3|茶树菇_3|海鲜菇炒肉_1|凉拌猪耳朵_1|红烧带鱼_4|干锅手撕包菜_3|青豆玉米_1|葱油鲳鱼_5|木须肉_2|凉拌皮蛋_1|鱼香肉丝_1|荷兰豆炒肉_6|红烧肉_2|韭黄香干_1|,0,1,2018,0
2021,47,妯娌老鸭粉丝汤,曹安公路店,小吃快餐,上海,嘉定区,曹安公路1611号,距悦乐坊步行1.3km,121.363788,31.253647,below50,3.7,3.6,3.5,3.6,64,有无烟区_沿街餐厅_可外卖_人均30以内_干净卫生,老鸭清汤_2|鸭血_4|鸭腿饭_4|冰糖雪梨_1|蛋炒饭_1|肉丝炒面_2|阿萨姆奶茶_1|鸭肠汤_6|粉丝_22|桂花鸭饭_1|,0,1,2012,1
2021,48,福建沙县营养小吃,丰翔路店,小吃快餐,上海,嘉定区,丰翔路3123-105号,距地铁11号线南翔站1号口步行480m,121.32161200000002,31.300276,below50,3.6,3.5,3.5,3.5,9,沿街餐厅_人均30以内_中餐_人均50以内_学生党吃饭,鸡蛋炒河粉_2|鸡蛋肉丝炒饭_1|鸽子汤面_1|鸭真炒饭_1|小炒肉_1|鸡蛋炒米粉_3|兰花干_1|花旗参乌鸡汤_1|青椒炒蛋饭_1|牛肉汤馄饨_1|鸭腿炒饭_1|香炸饺子_1|黄金猪排面_1|油炸花生米_1|肉丝汤面_1|可乐_1|香炸猪排饭_1|老鸭汤面_1|香菇肉片_1|乌鸡汤馄饨_2|馄饨汤面_2|回锅肉_1|鸭腿饭_1|超值鸡腿饭_1|卤蛋_1|青椒肉丝_1|荷包蛋汤面_1|茶树菇排骨汤_1|番茄炒蛋饭_1|鸭胗饭_1|超值鸭腿面_1|鸽子汤馄饨_1|木耳肉丝_1|鸡蛋酸豆角炒饭_1|红烧肥肠面_1|香菇青菜盖浇饭_1|鸡蛋炒面_1|莲子猪肚汤_1|鸡腿炒饭_2|老鸭汤馄饨_1|鸭爪_1|雪花啤酒_1|韭菜炒蛋饭_2|超值鸡腿面_1|鸡蛋炒年糕_1|鸡蛋香肠炒饭_1|,0,1,2013,1
2021,49,妯娌老鸭粉丝,樱花街店,小吃快餐,上海,嘉定区,育英街514号,距地铁11号线马陆站2号口步行1.5km,121.275105,31.329048,below50,3.6,3.5,3.3,3.4,8,楼宇餐厅_热干面_牛肉面_人均30以内_免费wifi,鸭腿炒河粉_1|招牌妯娌老鸭粉丝汤_12|牛肚_1|,0,1,2010,1
2021,50,小杨生煎,嘉定欧尚店,小吃快餐,上海,嘉定区,博乐路99号欧尚超市1楼,距疁城新天地步行260m,121.249609,31.385456,below50,4.2,4.2,4.2,4.2,366,楼宇餐厅_商务宴请_快速方便_价格实惠_有大桌,油豆腐牛肉粉丝汤（咖喱）_84|鱼丸汤_5|NG鸭血汤_2|油豆腐牛肉鱼丸粉_1|老鸭粉丝汤_50|三拼骨头汤套餐_6|鸡肉大虾双拼_1|生煎包和牛_1|小龙虾生煎_33|三拼生煎_48|双档粉丝汤_1|味全百香果柠檬_2|牛肉酸辣粉_29|重庆酸辣粉_10|团团圆圆双人餐_1|酸菜鱼小杨小龙虾三拼_1|油豆腐百叶包粉丝汤_6|虾仁鲜肉生煎_2|鸡肉荠菜双拼单人餐_1|白灼生菜_1|牛肉汤（咖喱）_23|上海小馄饨_5|香菜血汤_1|百叶包面筋汤_1|丸子汤_2|藤椒老鸭粉丝餐_2|藤椒大虾生煎_96|芝士牛肉生煎_4|腌笃鲜_3|蟹粉生煎_25|单人c藤椒酸辣粉套餐_2|精肉小馄饨_1|小杨生煎_238|荠菜生煎_31|鸡丝粥_7|八宝粥_2|味全原味柠檬_1|,1,1,2015,1
2021,51,6点麦星选,,小吃快餐,上海,嘉定区,民主东街178号,距地铁11号线南翔站2号口步行980m,121.309588,31.29510800000001,below50,3.5,3.5,3.5,3.5,97,24小时营业,鲜肉小馄饨_1|荠菜鲜肉大馄饨_1|,0,1,2018,1
2021,52,酥鱼坊,温宿路店,小吃快餐,上海,嘉定区,温宿路2号,距嘉定商城步行1.1km,121.247944,31.392192,below50,3.6,3.6,3.5,3.6,20,现做现卖_人均30以内_沿街餐厅_人均50以内_学生党吃饭,鱼头_1|爆鱼_11|炸鱼_3|,0,0,2017,1
2021,53,山东徐记馒头店,,小吃快餐,上海,嘉定区,外冈镇外青松公路164弄18号,,121.169149,31.361442,below50,3.5,3.4,3.4,3.4,1,工作餐_早餐,咸鸭蛋_1|,0,1,2016,1
2021,54,七饭町和风精致便当,洪德路店,小吃快餐,上海,嘉定区,洪德路906弄44号,距地铁11号线白银路站1号口步行1.3km,121.243384,31.354903000000004,below50,3.8,3.7,3.8,3.8,59,可刷卡_可堂吃_手机支付_可外卖_单人套餐_免费wifi,秘制黑椒牛柳弁当_7|美式香烤鸡翅_3|天妇罗鳕鱼排弁当_1|派秘制黑椒牛柳杂粮便当_1|古法熬制酸梅饮_3|抹茶大福_7|新鲜百香果水果茶_1|釜饭_1|日式照烧鸡腿排弁当_8|招牌布丁_2|油封蜜橙酿醋小排_2|日式蒲烧鳗鱼弁当_11|派咖喱土豆牛腩粮弁当_2|日式海草_2|脆皮鸡拼香烤鸡翅便当_1|,0,1,2018,1
2021,55,桂花凉粉,,小吃快餐,上海,嘉定区,人民街32号乙,距上海古猗园步行960m,121.304403,31.293137,below50,3.7,3.7,3.6,3.7,34,古色古香_街边小店_复古_沿街餐厅_人均30以内,米粉_1|桂花凉粉2号_5|长沙排骨粉_2|香辣牛肉粉_2|,0,0,2018,1
2021,56,正新鸡排·炸鸡烧烤,梅川路店,小吃快餐,上海,嘉定区,梅川路1483号,距友谊商店步行690m,121.370715,31.248433,below50,3.9,3.9,3.8,3.9,210,2-3人套餐_回头客多_现做现卖_价格实惠_沿街餐厅,火爆鱿鱼须_25|小鸭肉串_1|疯狂烤翅_17|正新锁骨串_7|猪肉串_4|正新烤面筋_2|鸡胗（1串）_13|夺命小鱿鱼_4|小牛肉串_2|正新红豆奶茶_1|椒皇炸子鸡_1|香酥鸡腿堡_1|正新鸡肉串_34|羊肉串_30|奥尔良烤鸡腿堡_1|鸡排_134|铁板虾_1|阿拉伯烤肉_1|开花肠_14|秘制鸭肠_4|香辣鸡腿汉堡_19|酸梅汁_13|,1,1,2017,1
2021,57,吴茂兴本帮面,嘉定红土天阶店,小吃快餐,上海,嘉定区,叶城路1500弄6号楼105室,,121.233181,31.362678,below50,4.2,4.2,4.1,4.2,79,可停车_手机支付_有WIFI_可拼桌_免费wifi,焖肉辣酱面_7|辣肉丁_19|炸猪排饭_3|上海焖肉_3|小肉圆百叶结_1|凉拌馄饨_12|上海大排_3|咸蛋黄狮子头盖浇饭_3|辣肉糜咸菜肉丝面_1|可乐_2|焖肉面_6|辣肉丁葱油拌面_9|香菇面筋_3|香菇面筋面_3|上海爆鱼_3|辣肉丁凉面_3|本帮酱鸭腿面_1|肉丁烧麦_1|鱼香肉丝盖浇饭_1|咸蛋黄狮子头面_6|荷包蛋_4|银牙肉丝凉面_3|辣肉糜面_3|双菇鲜肉大馄饨_1|四喜烤麸面_1|咸蛋黄狮子头_15|咸菜肉丝_8|荠菜鲜肉大馄饨_2|上海大排面_3|葱油拌面_34|雪菲力_3|咸菜肉丝凉面_3|本帮爆鱼面_2|辣肉丁面_3|蜜汁素鸡_1|本帮酱鸭腿_1|辣肉糜_8|老上海罗宋汤_5|小肉圆百叶结面_3|上海大排盖浇饭_1|四喜烤麸_4|上海酱牛肉_4|鸡毛菜_2|酱汤清面_3|本帮大红肠_1|吴茂兴原味豆浆_1|黄金炸猪排_14|咸蛋黄狮子头辣酱面_8|老上海酸梅汤_3|辣三面_3|,1,1,2020,0
2021,58,川锦汇麻辣拌,嘉实生活广场店,小吃快餐,上海,嘉定区,嘉松北路6130弄嘉实生活广场1层,位于嘉实生活广场北区内,121.217335,31.290042,below50,3.7,3.7,3.7,3.6,89,楼宇餐厅_重口味_性价比高_人均30以内,土豆片_7|娃娃菜_11|波波肠_5|火锅饺_2|海带结_1|腊肠_6|香菇_3|包心鱼丸_2|霞迷饺_1|撒尿牛肉丸_5|千张_4|麻辣拌_15|西兰花_8|鸡碎骨_4|鹌鹑蛋_3|茼蒿_6|五花肉_4|生菜_6|莲藕_5|包心贡丸_12|闽南香肉_2|香菜_2|北极翅_2|冬瓜_1|鸭脖_1|宽粉_1|紫甘蓝_1|豆皮_1|莴笋_1|玉米肠_1|平菇_1|包菜_1|鸭头_1|油面筋_1|魔芋_1|,0,0,2015,1
2021,59,陕西印象,秋竹路店,小吃快餐,上海,嘉定区,秋竹路646号,距地铁11号线嘉定西站4号口步行1.3km,121.216754,31.382511,below50,3.9,3.9,3.7,3.9,126,沿街餐厅_人均50以内_街边小店_随便吃吃,手工面_1|酸菜肉丝面_1|岐山臊子汤面_17|炸酱面_2|汉斯小木屋_3|酸菜肥牛面_5|香润肉夹馍_74|西安秘制凉皮_34|西红柿鸡蛋拌面_8|手擀菠菜面_7|西安三合一_19|香辣干拌面_4|雪花原麦汁听装_1|擀面皮_1|冰峰酸梅汤_1|岐山臊子拌面_43|爆炒菜花盖浇饭_1|白饼_1|麻婆豆腐盖浇饭_1|香菇肉丝面_1|纯瘦肉夹馍_17|手擀白面_4|油泼拉条子拌面_22|油泼面臊子_18|炒拉条_7|,0,1,2017,1
2021,60,中华牛肉面,临夏路店,小吃快餐,上海,嘉定区,临夏路110号-107室,距新世界休闲生活广场步行1.0km,121.331596,31.260149,below50,3.5,3.5,3.5,3.5,7,早餐_中式早餐_随便吃吃_人均30以内_牛肉面,精品牛肉面_3|青椒牛肉盖浇面_1|青椒炒肉盖饭_1|鸡蛋炸酱面_1|西葫芦炒牛肉_1|兰品酸菜牛肉面_1|牛肉炒刀削面_2|牛肉炒面片_1|鸡蛋炒拉面_1|西葫芦盖浇面_1|土豆牛肉盖浇面_3|牛肉干拌面_1|番茄炒蛋盖浇面_2|凉拌黄瓜_1|红烧羊肉盖浇面_1|番茄鸡蛋汤_1|,0,1,2016,1
2021,61,众齐火锅冒菜,仓场路店,小吃快餐,上海,嘉定区,仓场路438号,距百联嘉定购物中心步行1.2km,121.264544,31.384032,below50,3.5,3.6,3.6,3.5,101,粤式早茶_环境优雅_可外卖_沿街餐厅_人均30以内,土豆_3|西兰花_2|里脊肉_4|肥牛_25|冒菜_16|凉拌腐竹_3|冒午餐肉_8|冒鸭肠_1|生菜_1|花菜_2|鸭血_4|冒鱼丸_1|毛肚_1|金针菇_4|海带_1|虾饺_1|冒金针菇_5|冒脆皮肠_5|凉拌木耳_1|蟹肉棒恋上玉米肠_1|冬瓜_2|冒脑花_3|方便面_1|老豆腐_1|冒鱼豆腐_1|,0,1,2014,1
2021,62,七寶老街湯團店,嘉定店,小吃快餐,上海,嘉定区,城中街2号-3号,距嘉定商城步行430m,121.246489,31.38657000000001,below50,3.3,3.5,3.5,3.4,213,随便吃吃_复古_干净卫生_学生党吃饭_元宵节,芝麻汤圆_35|扬州炒饭_1|雪菜肉丝面_1|辣酱_4|黑麻酥汤团_4|紫薯汤圆_1|肉陷汤团_1|泡椒鸡丁炒饭_1|宁小波汤圆_3|七宝汤圆_3|肉馅大汤团_7|荠菜鲜肉汤团_19|枣泥汤圆_10|豆沙汤圆_9|红枣汤团_21|蟹肉汤团_1|葱油拌面_7|酒酿小圆子_5|花生汤圆_14|黑洋酥汤圆_1|菜肉馄饨_1|,0,1,2009,1
2021,63,河南烩面红烧牛肉面,天祝路店,小吃快餐,上海,嘉定区,马陆镇天祝路555弄6号楼118,距宝龙广场步行280m,121.254799,31.346168,below50,3.6,3.6,3.5,3.5,24,24小时营业_牛肉面_有WIFI_有无烟区_街边小店,特色红烧肥肠烩面_4|酸菜红烧牛肉面_1|红烧牛肉炒饭_1|红烧牛肉拌刀削_1|红烧肥肠_4|黄焖鸡米饭_3|红烧牛筋拌面_2|康师傅鲜果橙听装_1|,0,1,2017,1
2021,64,小糸车灯3楼食堂,,小吃快餐,上海,嘉定区,叶城路,距绿地嘉尚国际广场步行790m,121.250482,31.368559,below50,3.7,3.7,3.8,3.7,25,人均30以内_干净卫生_中餐_人均50以内_随便吃吃,牛肉面_1|大排面_3|豆浆_1|红烧带鱼_5|绿豆汤_2|,0,0,2013,1
2021,65,渝味重庆小面,华江公路店,小吃快餐,上海,嘉定区,江桥镇华江路824号1层,距地铁13号线金运路站1号口步行660m,121.323232,31.243963,below50,3.6,3.5,3.5,3.5,21,可自助结账_人均50以内_可电话预订_朋友聚餐_可预订,豌杂肥肠面_1|重庆素小面_1|香菇猪肉水饺_1|萝卜猪肉水饺_1|豌豆面_5|素三鲜水饺_1|杂酱面_3|金针菇猪肉水饺_1|,0,1,2016,1
2021,66,绝味鸭脖,中冶祥腾店,小吃快餐,上海,嘉定区,南翔镇佳通路31弄1号中冶祥腾广场二层悦食荟11室,距地铁11号线南翔站1号口步行320m,121.318398,31.297628000000003,below50,3.5,3.6,3.6,3.6,93,商场餐厅_人均50以内_中餐_学生党吃饭_随便吃吃,招牌鸭头_2|招牌毛豆_6|黑鸭鸭头_2|招牌鸭肠_3|黑鸭鸭锁骨_9|招牌海带结_2|黑鸭豆干_6|酸辣藕片_4|招牌鸭架_1|招牌鱼豆腐_1|招牌腐竹_7|单品招牌鸭脖_11|黑鸭鸭脖_4|五香鸭脖_18|招牌鸭胗_9|招牌鸭舌_3|黑鸭鸭掌_5|黑鸭翅中_5|藤椒鸭食管_1|,0,1,2015,1
