"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.785396648E1,-2.029265761E-1,-6.666700840E-1,1.492846489E0,1.647488645E0
4.787380446E1,-3.706331849E-1,-1.219730020E0,9.606151581E-1,1.596211690E0
4.789361041E1,-5.987675190E-1,-1.731536627E0,1.044654846E-1,1.835117072E0
4.791343222E1,-9.818891287E-1,-1.613746047E0,-9.098625183E-2,1.891179807E0
4.793323264E1,-1.281888366E0,-1.476131201E0,5.460195541E-1,2.029861684E0
4.795307541E1,-1.396579862E0,-1.678182960E0,5.333318710E-1,2.247482200E0
4.797287664E1,-1.151925325E0,-2.050758123E0,-9.861640930E-1,2.550502000E0
4.799271946E1,-5.949664116E-1,-2.196352243E0,-1.722562790E0,2.853974557E0
4.801254205E1,4.634970427E-2,-1.654996991E0,-2.159852982E-1,1.669674515E0
4.803236419E1,-1.051104516E-1,-9.461476803E-1,2.042200089E0,2.253181049E0
4.805218626E1,-2.517054379E-1,-1.153826237E0,1.882676125E0,2.222417603E0
4.807200811E1,-1.083326265E-1,-1.989278436E0,-4.023160934E-1,2.032442592E0
4.809180812E1,1.061899662E-1,-2.400683880E0,-6.928138733E-1,2.500909927E0
4.811165191E1,-6.005355120E-1,-1.309526682E0,1.285520554E0,1.930820066E0
4.813147320E1,-1.323795676E0,-8.649401665E-1,2.561778069E0,3.010525429E0
4.815129571E1,-1.316382408E0,-1.220121384E0,8.190288544E-1,1.972908285E0
4.817111074E1,-1.369199395E0,-1.569607735E0,-1.264521599E0,2.436676076E0
4.819093923E1,-7.877707481E-1,-1.994335890E0,-1.122897148E0,2.420507467E0
4.821076141E1,3.770069480E-1,-2.181303740E0,-7.852239609E-1,2.348786264E0
4.823058303E1,4.744821489E-1,-1.055884004E0,-1.775511742E0,2.119543886E0
4.825040493E1,-6.484900713E-1,9.667410851E-1,-2.362800598E0,2.633999690E0
4.827022699E1,-5.299938321E-1,8.385400772E-1,-7.221069336E-1,1.226980581E0
4.829004897E1,1.205445409E0,-6.058893204E-1,6.911087036E-2,1.350917027E0
4.830987095E1,2.447656393E0,-1.297791362E0,-1.464061737E0,3.133490228E0
4.832969294E1,1.050808191E0,7.091076374E-1,-2.446164131E0,2.755131658E0
4.834951504E1,-4.609613121E-1,1.736188412E0,-1.230422020E0,2.177331826E0
4.836933560E1,-2.536175847E-1,7.520811558E-1,-3.249416351E-1,8.576333776E-1
4.838915933E1,1.009454370E0,-4.052637815E-1,-1.837886810E0,2.135664951E0
4.840896003E1,1.209354281E0,5.169224739E-1,-3.188271523E0,3.448887056E0
4.842880321E1,-4.014432728E-1,2.478940010E0,-2.241244316E0,3.365928751E0
4.844862482E1,-1.573874712E0,2.006836414E0,-1.241996765E0,2.836728744E0
4.846844676E1,-9.839400053E-1,1.305083036E-1,-2.237587452E0,2.447849660E0
4.848826850E1,-1.118234992E-1,2.325680256E-1,-3.469619751E0,3.479203012E0
4.850809142E1,-1.071526766E0,2.326609135E0,-1.466962814E0,2.951823093E0
4.852791258E1,-2.319828510E0,2.822860241E0,1.519747734E0,3.957243666E0
4.854773477E1,-2.578613281E0,2.310670137E0,9.568023682E-1,3.592201791E0
4.856753571E1,-2.170340538E0,1.893008947E0,-1.728749275E0,3.358933608E0
4.858737845E1,-1.838235617E0,2.062917709E0,-2.104710579E0,3.473405574E0
4.860718916E1,-1.595535398E0,2.614895821E0,-6.065559387E-1,3.122710916E0
4.862702257E1,-1.407988787E0,3.123715878E0,-1.280422211E-1,3.428764809E0
4.864684460E1,-1.464106798E0,3.254917145E0,-6.293468475E-1,3.624109793E0
4.866666690E1,-1.237633705E0,2.694156408E0,-2.519035339E-1,2.975511944E0
4.868648864E1,-9.378556609E-1,2.062644005E0,1.429815292E-1,2.270356194E0
4.870631046E1,-8.578257561E-1,1.946959257E0,9.946441650E-2,2.129884632E0
4.872613256E1,-8.257104754E-1,1.552645087E0,-4.848480225E-2,1.759220092E0
4.874595426E1,-1.067316890E0,8.282451630E-1,2.984914780E-1,1.383565161E0
4.876577628E1,-9.187256098E-1,-1.688782275E-1,2.206382751E-1,9.598217805E-1
4.878559907E1,-7.262129188E-1,-7.195397019E-1,-2.775831223E-1,1.059327606E0
4.880542101E1,-6.842452884E-1,-1.152602196E0,-3.802442551E-1,1.393294344E0
4.882524218E1,-8.166065216E-1,-1.546258330E0,5.458908081E-1,1.831872760E0
4.884506412E1,-1.175821543E0,-1.598232508E0,9.046115875E-1,2.180647971E0
4.886488610E1,-1.441335201E0,-1.448253632E0,3.370475769E-2,2.043531687E0
4.888470821E1,-9.423503280E-1,-2.051853180E0,-4.551115036E-1,2.303313286E0
4.890453588E1,-6.076394320E-1,-2.160039186E0,3.429412842E-2,2.244141496E0
4.892435229E1,-4.471024275E-1,-1.815847635E0,1.097653389E0,2.168420203E0
4.894417395E1,-1.510268748E-1,-1.509176970E0,1.469172478E0,2.111608868E0
4.896399593E1,3.676160574E-1,-1.607752562E0,5.087060928E-1,1.725917656E0
4.898381803E1,1.189010382E0,-2.102492332E0,-6.515007019E-1,2.501733971E0
4.900363993E1,1.465343237E0,-1.816403508E0,7.810621262E-1,2.461018194E0
4.902346220E1,1.053765416E0,-1.671894431E0,2.857275009E0,3.474143494E0
4.904328402E1,5.449005365E-1,-1.478484988E0,2.303776741E0,2.791096868E0
4.906310628E1,9.640543461E-1,-1.840563774E0,-1.044435501E-1,2.080380793E0
4.908292806E1,1.941483736E0,-2.636380196E0,-1.695860863E0,3.687248798E0
4.910274976E1,2.648029327E0,-3.087317944E0,-7.321510315E-1,4.132751691E0
4.912257178E1,1.796950340E0,-2.321095705E0,2.257310867E0,3.702967479E0
4.914239437E1,9.952673316E-1,-1.985278130E0,4.123920441E0,4.683866577E0
4.916221558E1,1.112900615E0,-2.248673439E0,2.215143204E0,3.346929851E0
4.918203768E1,1.682654381E0,-2.625667095E0,-1.194699287E0,3.339574800E0
4.920184563E1,2.120049477E0,-2.484443665E0,-1.778251648E0,3.718769827E0
4.922168657E1,2.156313181E0,-2.186090946E0,4.298152924E-1,3.100551781E0
4.924150363E1,1.880762100E0,-1.928259611E0,2.432249069E0,3.629226741E0
4.926132585E1,1.669692516E0,-1.645898104E0,1.262215614E0,2.662713264E0
4.928114763E1,1.434221029E0,-1.225145459E0,-1.453305244E0,2.381190352E0
4.930094825E1,1.009238005E0,-1.198301554E0,-2.460766792E0,2.917166634E0
4.932079151E1,1.670935154E-1,-1.313977003E0,-1.673062325E0,2.133915029E0
4.934061341E1,-3.903466463E-1,-1.082905054E0,-2.417974472E-1,1.176231213E0
4.936043539E1,-5.389657021E-1,-5.554240942E-1,4.061727524E-1,8.740459125E-1
4.938022771E1,2.531766891E-3,-3.327608109E-3,5.476903915E-1,5.477063518E-1
4.940007984E1,8.207606077E-1,-4.656091332E-1,8.658943176E-1,1.280707933E0
4.941990207E1,9.187501669E-1,-9.621639848E-1,-3.091793060E-1,1.365815963E0
4.943972360E1,7.013375759E-1,-1.040706515E0,-1.719274521E-1,1.266689976E0
4.945954530E1,1.585531235E-1,-4.629319906E-1,-5.261831284E-1,7.185497933E-1
4.947936728E1,-4.044865668E-1,3.996503353E-2,-1.057983398E0,1.133373486E0
4.949919032E1,-6.980233192E-1,-2.224727273E-1,-2.307868958E0,2.421361145E0
4.951901128E1,-4.842005372E-1,-4.843279719E-1,-1.000496864E0,1.212442873E0
4.953883306E1,1.844456196E-1,-6.300011873E-1,3.529176712E-1,7.453003188E-1
4.955865508E1,8.465543389E-1,-3.687638640E-1,6.221437454E-1,1.113419901E0
4.957847715E1,7.280873060E-1,1.766204834E-2,1.058142662E0,1.284557888E0
4.959829974E1,2.112667114E-1,1.350205541E-1,7.402515411E-1,7.815603096E-1
4.961812156E1,1.782568991E-1,-9.172302485E-2,5.100917816E-2,2.068588205E-1
4.963794293E1,6.122080088E-1,-2.621833980E-1,-9.112472534E-1,1.128676365E0
4.965776556E1,6.989046335E-1,-1.030171812E-1,-2.094617844E0,2.210543856E0
4.967758774E1,-7.686558962E-1,-3.575807810E-2,-2.189590454E0,2.320865546E0
4.969740952E1,-2.050949812E0,-2.787356973E-1,-7.632541656E-1,2.206047516E0
4.971723073E1,-1.348988295E0,-5.998151898E-1,1.323675156E0,1.982842303E0
4.973705324E1,3.586427569E-1,-5.126400590E-1,1.911963463E0,2.011722829E0
4.975685390E1,1.245387554E0,-2.280338407E-1,2.281895638E0,2.609604815E0
4.977669749E1,1.420625925E0,-3.465102911E-1,1.042572975E0,1.795885801E0
4.979651943E1,1.020905733E0,8.626580238E-4,2.599143982E-1,1.053472712E0
4.981634145E1,5.531209707E-1,1.047991216E-1,-8.088798523E-1,9.855010297E-1
4.983615013E1,3.714280725E-1,-3.726169467E-2,-1.196904182E0,1.253765077E0
4.985596405E1,-1.494379789E-1,4.580619931E-2,-2.952592850E0,2.956726983E0
4.987578587E1,-1.053013086E0,-5.672037601E-3,-6.293506622E-1,1.226764439E0
4.989560797E1,-1.046914935E0,-1.310030222E-1,1.491277695E0,1.826773614E0
4.991541942E1,6.843187213E-1,-6.881622672E-1,-5.198631287E-1,1.100961893E0
4.993525824E1,2.735314369E0,-8.399530649E-1,-1.087330818E0,3.061005416E0
4.995508002E1,2.232207298E0,-4.711103439E-1,8.397693634E-1,2.431030021E0
4.997490241E1,-1.676845551E0,-5.203109980E-1,3.833008766E0,4.215980400E0
4.999472431E1,-1.476020813E0,-4.701035023E-1,1.042199135E0,1.867033417E0
5.001454584E1,1.013275743E0,-3.059490919E-1,-7.742977142E-2,1.061285987E0
5.003438231E1,-2.228123188E0,-2.781019211E-1,4.959986687E0,5.444569914E0
5.005420425E1,-1.956620932E0,-1.765639782E-1,1.546809196E0,2.500431762E0
5.007403400E1,1.359509468E0,3.420441747E-1,7.677078247E-4,1.401877598E0
5.009382717E1,-6.362394094E-1,7.227646112E-1,8.531999588E-1,1.286522226E0
5.011364908E1,-5.737960339E-1,1.266955256E0,1.870567322E0,2.330973963E0
5.013349197E1,7.077592611E-1,9.674944878E-1,2.744616508E0,2.994977218E0
5.015331452E1,1.297620654E0,4.889511764E-1,2.851435661E0,3.170737760E0
5.017313589E1,1.143503428E0,1.910839081E-1,3.797760010E-1,1.219976623E0
5.019295857E1,-4.991770983E-1,2.158674002E0,-1.383974075E0,2.612362047E0
5.021277969E1,-3.351205587E-1,1.006295800E0,-1.783603191E0,2.075133097E0
5.023260180E1,1.463066101E0,1.510933638E0,2.149304390E0,3.007156836E0
5.025240327E1,-3.833039403E-1,9.890906811E-1,-4.842453003E-1,1.166068522E0
5.027224629E1,-7.715895176E-1,1.963788271E-1,-9.143943787E-1,1.212448806E0
5.029206843E1,5.071204901E-1,-5.601387024E-1,4.808530807E-1,8.956261735E-1
5.031189049E1,4.609789848E-1,-2.448961735E-1,-3.592662811E-1,6.336781683E-1
5.033171154E1,1.608225107E-1,-2.572171688E-1,-1.744260788E0,1.770443517E0
5.035151261E1,-2.804803848E-1,-4.375674725E-1,3.489561081E-1,6.260230863E-1
5.037135530E1,-6.030387878E-1,-7.908444405E-1,1.454415321E0,1.761934912E0
5.039117826E1,-1.227371693E-1,-8.741352558E-1,-8.416194916E-1,1.219631185E0
5.041100004E1,3.075177670E-1,-4.408409595E-1,-6.270437241E-1,8.258884673E-1
5.043082218E1,-1.219633818E-1,-2.059295177E-1,-1.352398396E0,1.373413067E0
5.045064278E1,-8.641147614E-1,-6.054401398E-3,-8.880949020E-1,1.239130151E0
5.047044515E1,-1.096876860E-1,5.007266998E-3,9.858131409E-3,1.102435664E-1
5.049028820E1,-3.452765942E-1,2.502522469E-1,5.231666565E-2,4.296267532E-1
5.051010905E1,-4.832857847E-2,6.017837524E-1,1.807203293E-1,6.301897917E-1
5.052993196E1,-9.841024876E-2,9.709758759E-1,1.137981415E-1,9.825623367E-1
5.054973278E1,-3.242359161E-1,1.409048557E0,-4.871511459E-1,1.525733596E0
5.056957552E1,-1.475851536E-1,1.608058929E0,7.165822983E-1,1.766670622E0
5.058939726E1,-4.480350614E-1,1.543485165E0,3.757991791E-1,1.650547452E0
5.060921895E1,-2.115283012E-1,1.321942329E0,-3.892254829E-1,1.394192319E0
5.062904158E1,4.137424231E-1,1.012806892E0,1.120159149E0,1.565796000E0
5.064886344E1,8.030452728E-1,1.088251591E0,2.020702362E0,2.431545038E0
5.066868575E1,4.354978800E-1,9.073119164E-1,9.915628433E-1,1.412823481E0
5.068850761E1,2.435064316E-1,4.431171417E-1,7.071208954E-1,8.692917486E-1
5.070831869E1,-2.193721533E-1,3.370213509E-1,1.931951523E0,1.973358614E0
5.072815983E1,-3.118083477E-1,1.229372025E-1,1.496641159E0,1.533712085E0
5.074797331E1,-1.243818998E-1,3.080558777E-2,1.503412247E0,1.508863223E0
5.076779529E1,-1.650269032E-1,2.062721252E-1,2.370041847E0,2.384718102E0
5.078761646E1,-4.302448034E-1,1.910781860E-1,8.771700859E-1,9.955143513E-1
5.080743868E1,-6.473941803E-1,-3.589835167E-1,-6.754589081E-2,7.433376335E-1
5.082726136E1,-6.278579235E-1,-3.311667442E-1,6.356625557E-1,9.528608867E-1
5.084708240E1,-3.004505634E-1,-2.086944580E-1,1.360816956E0,1.409129768E0
5.086690442E1,2.385191917E-1,-3.162059784E-1,6.222910881E-1,7.376474930E-1
5.088672632E1,5.252444744E-1,-8.136925697E-1,2.760910988E-1,1.007076785E0
5.090654916E1,5.362076759E-1,-1.318151712E0,6.058616638E-1,1.546645067E0
5.092637086E1,-1.653404236E-1,-1.803636312E0,-4.150314331E-1,1.858142216E0
5.094619227E1,-7.027990818E-1,-2.491491556E0,-2.467250824E-2,2.588834768E0
5.096599313E1,-9.257910252E-1,-2.677267551E0,-2.499647141E-1,2.843823645E0
5.098580046E1,-8.726549149E-1,-3.164784193E0,1.676731110E-1,3.287172016E0
5.100565854E1,-1.063035250E0,-3.066261768E0,4.398670197E-1,3.274979110E0
5.102548121E1,-1.676590443E0,-2.764731646E0,3.417110443E-1,3.251378634E0
5.104530270E1,-1.930477381E0,-2.803703547E0,-3.281517029E-1,3.419821638E0
5.106511630E1,-1.970891237E0,-2.749894381E0,-6.773214340E-1,3.450376168E0
5.108494581E1,-1.994011402E0,-2.632014036E0,2.782030106E-1,3.313755615E0
5.110476832E1,-2.252310038E0,-2.662798166E0,-7.949895859E-1,3.577066259E0
5.112459018E1,-2.379594326E0,-1.868438601E0,-1.097414970E0,3.218361630E0
5.114441261E1,-2.289703608E0,-7.135021091E-1,2.826404572E-1,2.414894097E0
5.116421811E1,-1.655360341E0,-2.644470930E-1,-2.271833420E-1,1.691674435E0
5.118405625E1,-1.312767982E0,-3.676166534E-1,-5.248880386E-1,1.460824847E0
5.120385703E1,-1.293056726E0,-1.804275513E-1,1.255435944E-1,1.311606265E0
5.122370029E1,-1.502717495E0,2.479164600E-1,6.013717651E-1,1.637458531E0
5.124352235E1,-2.194116831E0,7.472009659E-1,1.020650864E-1,2.320102419E0
5.126334328E1,-2.862300396E0,1.160939932E0,-4.993610382E-1,3.128882633E0
5.128316550E1,-2.862984657E0,1.873275518E0,-1.099667549E0,3.593760013E0
5.130298830E1,-1.376658916E0,2.393003702E0,-1.013965607E-1,2.762596198E0
5.132281012E1,6.230773926E-1,2.973611832E0,7.143402100E-2,3.039028723E0
5.134263136E1,2.100823402E0,2.902464390E0,5.913562775E-1,3.631454357E0
5.136245306E1,2.283259869E0,2.580384254E0,9.943943024E-1,3.586150939E0
5.138227492E1,2.138255119E0,1.964134932E0,4.122381210E-1,2.932558823E0
5.140209710E1,2.060828686E0,1.248617887E0,-9.878654480E-1,2.604215745E0
5.142191974E1,1.842063427E0,1.130708456E0,-7.161579132E-1,2.276967597E0
5.144174172E1,1.310117245E0,1.076822758E0,5.885982513E-2,1.696885065E0
5.146154283E1,2.249996662E-1,8.670787811E-1,1.260896683E0,1.546709704E0
5.148138503E1,-7.818880081E-1,4.643094540E-1,5.776815414E-1,1.077333787E0
5.150120673E1,-6.448519230E-1,-1.083202362E-1,1.041934013E0,1.230119411E0
5.152100747E1,2.594102621E-1,-3.251264095E-1,-4.759054184E-1,6.320497081E-1
5.154085122E1,8.266580105E-1,-1.267683506E-1,-3.144674301E-1,8.934894771E-1
5.156067068E1,7.858717442E-1,2.411656380E-1,-2.862148285E-1,8.704448238E-1
5.158047341E1,6.596384048E-1,5.727441311E-1,2.077760696E-1,8.979585514E-1
5.160031659E1,4.920057058E-1,6.648433208E-1,4.804611206E-3,8.271090255E-1
5.162013862E1,3.336616755E-1,-1.773893833E-1,1.025929451E0,1.093310727E0
5.163996039E1,1.160224080E-1,-1.616828442E0,1.496557236E0,2.206191054E0
5.165978241E1,-4.234641194E-1,-2.514191866E0,4.507999420E-1,2.589151055E0
5.167960452E1,-8.950967789E-1,-2.414921999E0,-7.219839096E-1,2.674753684E0
5.169942642E1,-2.719091773E-1,-9.597828388E-1,-1.027095795E0,1.431797287E0
5.171924824E1,5.678805709E-1,3.925240040E-1,-2.050342560E-1,7.201405992E-1
5.173907014E1,6.205428839E-1,-5.507879257E-1,-2.236680984E0,2.385619969E0
5.175889204E1,-8.990421295E-1,-1.704347372E0,-1.582599640E0,2.493531298E0
5.177871422E1,-2.560903311E0,-6.622066498E-1,-1.271518707E0,2.934877040E0
5.179853213E1,2.266380310E0,7.142516136E0,1.753596306E0,7.695915571E0
5.181835794E1,3.272241592E0,1.840119839E0,4.632704735E0,5.962848247E0
5.183818314E1,4.084839821E0,-8.030438423E-2,-2.029294968E-1,4.090665659E0
5.185800190E1,2.383316994E0,-3.421378136E-1,9.636268616E-1,2.593421467E0
5.187782405E1,5.922411680E-1,5.808327198E-1,-1.262627602E0,1.510743099E0
5.189764554E1,7.236625552E-1,2.163350105E0,-1.565722466E0,2.766813693E0
5.191746850E1,1.623577356E0,3.108446121E0,-1.221727371E0,3.713631442E0
5.193727013E1,2.180685520E0,3.382680893E0,4.692592621E-1,4.051928382E0
5.195709150E1,1.887803555E0,2.957296610E0,1.201256752E0,3.708425985E0
5.197693448E1,1.048169136E0,1.716801643E0,1.714775085E0,2.643202606E0
5.199671589E1,3.364375234E-2,6.068131924E-1,6.474685669E-1,8.880144693E-1
5.201657751E1,-4.999010861E-1,5.207340717E-1,-6.181926727E-1,9.503826861E-1
5.203639994E1,-1.043272972E0,1.419700146E0,2.019691467E-2,1.761923640E0
5.205622216E1,-1.020798564E0,2.729548216E0,1.843800545E0,3.448487149E0
5.207604426E1,-1.437019229E0,3.056704998E-1,2.064621925E0,2.533993373E0
5.209586645E1,-1.743472338E0,-1.214522600E0,1.193851471E0,2.437220194E0
5.211566597E1,-2.428336143E0,-9.183576107E-1,1.770658493E-1,2.602220099E0
5.213551049E1,-3.047465324E0,-6.977791786E-1,2.800321579E-1,3.138846714E0
5.215533174E1,-3.060199261E0,-5.022585392E-1,8.033752441E-1,3.203512906E0
5.217515368E1,-1.623646498E0,2.566456795E-2,-8.021259308E-2,1.625829228E0
5.219497575E1,1.699219346E-1,8.648883104E-1,-1.294460297E0,1.566056421E0
5.221479704E1,1.348393559E0,6.506867409E-1,-1.165904999E0,1.897601879E0
5.223461963E1,1.266827822E0,-1.557881832E-1,-7.037410736E-1,1.457523306E0
5.225444100E1,8.078163862E-1,-7.021311522E-1,-1.439399719E-1,1.079941750E0
5.227426335E1,6.454654932E-1,-9.372346401E-1,-4.546794891E-1,1.225466406E0
5.229408553E1,3.858121634E-1,-1.335834622E0,-3.525657654E-1,1.434436399E0
5.231390670E1,-4.520940185E-1,-1.705741644E0,-1.487557411E0,2.307979768E0
5.233372876E1,-6.978322864E-1,-1.685700417E0,-1.747446060E-1,1.832782440E0
5.235355160E1,-2.270693779E-1,-1.331883311E0,-9.949493408E-1,1.677914732E0
5.237337313E1,5.307384729E-1,-1.253990412E0,-1.345067978E0,1.913996642E0
5.239319446E1,3.507597446E-1,-1.184360623E0,-2.296743393E-1,1.256380829E0
5.241301632E1,3.330092430E-1,-1.374516606E0,2.097044945E0,2.529385016E0
5.243283830E1,6.318211555E-1,-6.096234918E-1,7.615261078E-1,1.162222348E0
5.245263945E1,1.050380588E0,-3.646107316E-1,1.175090790E0,1.617738770E0
5.247248271E1,6.473599672E-1,-4.513833523E-1,3.899688721E-1,8.802826700E-1
5.249230921E1,1.082500100E0,-1.591882944E0,4.141035080E-1,1.969106267E0
5.251209840E1,1.135859728E0,-1.858340740E0,1.959752083E0,2.929886662E0
5.253194882E1,1.718482971E0,-2.112647057E0,3.220405579E0,4.217519816E0
5.255176999E1,1.942156792E0,-1.283738256E0,1.141556740E0,2.592895814E0
5.257159258E1,2.333425999E0,-1.034245610E0,-1.615076065E-1,2.557464678E0
5.259139283E1,3.709922075E0,-1.239484906E0,-1.115377426E0,4.067420736E0
5.261123674E1,6.656386852E0,-3.516378880E0,-1.612787247E0,7.698927786E0
5.263102792E1,5.703559875E0,-1.249599814E0,2.857475281E0,6.500558432E0
5.265087944E1,8.858501911E-1,-8.549137712E-1,1.394693375E0,1.860316566E0
5.267070183E1,-3.615224361E-1,-1.130769730E0,-1.749822140E0,2.114525047E0
5.269052398E1,2.972848415E-1,-6.176153421E-1,-3.102277756E0,3.177098403E0
5.271034608E1,4.315030575E-1,2.276786566E-1,-2.508979797E0,2.555975759E0
5.273014633E1,6.048758030E-1,5.277104378E-1,-1.867961884E0,2.033134192E0
5.274998972E1,4.211783409E-1,-1.222172499E0,-1.928161621E0,2.321401311E0
5.276981141E1,-1.234308004E0,-1.462176919E0,-1.830715656E0,2.648206451E0
5.278959791E1,-2.102293015E0,-1.938227534E0,-9.771032333E-1,3.021769783E0
5.280945599E1,-1.974399090E0,-1.976112366E0,8.331842422E-1,2.915041651E0
5.282925856E1,-2.050693512E0,-1.395758152E0,8.871393204E-1,2.634483037E0
5.284909987E1,-3.738599539E0,-1.672184467E-1,3.510788918E0,5.131347517E0
5.286892104E1,-4.925041199E0,-4.402570724E-1,5.182550430E0,7.163008171E0
5.288874318E1,-4.386713505E0,-2.878146887E0,3.022583008E0,6.054997350E0
5.290856561E1,5.383894444E-1,-2.319823265E0,-3.901979923E0,4.571311682E0
5.292838787E1,1.843004584E0,-6.422271729E-1,-1.069450378E-1,1.954624997E0
5.294820945E1,1.488059044E0,3.911833763E-1,-1.199125290E0,1.950703876E0
5.296803070E1,-1.050746322E0,1.632456303E0,-7.542262077E-1,2.082747845E0
5.298785345E1,-1.744269848E0,1.922655106E-1,-4.550209045E0,4.876868430E0
5.300767519E1,-5.589929819E-1,-1.203193665E0,-6.837586880E0,6.965108936E0
5.302747613E1,-9.126605988E-1,-3.007826805E-1,-6.818319798E0,6.885702902E0
5.304731899E1,6.004695892E-1,-8.245768547E-1,-1.891546249E0,2.149055125E0
5.306714040E1,2.142843485E0,-1.270022154E0,4.879799843E0,5.478793752E0
5.308696271E1,4.615409374E0,-7.176802158E-1,6.916753769E0,8.346169857E0
5.310678518E1,1.629103780E0,-1.007957458E0,1.383898735E0,2.363288614E0
5.312658584E1,9.149625301E-1,-7.463607788E-1,-1.067852020E0,1.592017205E0
5.314640721E1,7.514508963E-1,-7.162044048E-1,6.433067322E-1,1.221257856E0
5.316622923E1,-3.403104544E-1,-1.170627594E0,1.682679176E0,2.077880983E0
5.318605776E1,4.459464550E-2,-9.484713078E-1,7.519721985E-3,9.495488667E-1
5.320587958E1,4.482456446E-1,-6.887609959E-1,-1.926607609E0,2.094548339E0
5.322570152E1,9.537123442E-1,-3.166735172E-1,-1.132387161E0,1.513984820E0
5.324552350E1,6.927644014E-1,7.001447678E-2,-8.163452148E-3,6.963412847E-1
5.326532795E1,-2.360854149E-1,-1.634733677E-1,1.008287430E0,1.048381327E0
5.328518248E1,8.002654314E-1,-6.456110477E-1,1.686375618E0,1.975120531E0
5.330500422E1,-2.177357078E-1,-6.903622150E-1,4.900608063E-1,8.741672725E-1
5.332482563E1,-5.635063052E-1,-1.254010439E0,9.754743576E-1,1.685714021E0
5.334464745E1,-5.345990658E-1,-6.234264374E-1,-4.272747040E-2,8.223638615E-1
5.336445063E1,-2.246839046E0,8.008592129E-1,6.776428223E-2,2.386263434E0
5.338429141E1,-1.735863686E0,1.525403261E0,8.393573761E-2,2.312384711E0
5.340411384E1,-1.118704557E0,1.183170319E0,2.281274796E-1,1.644212285E0
5.342391490E1,-3.022875786E-1,6.915407181E-1,-1.479893208E0,1.661231546E0
5.344375764E1,-5.712776184E-1,5.011100769E-1,-1.234271049E0,1.449446256E0
5.346357921E1,-3.417755067E-1,-6.856822968E-2,-1.542072296E-1,3.811718363E-1
5.348340176E1,-4.861150384E-1,-5.009737015E-1,7.938823700E-1,1.057133718E0
5.350322383E1,-7.302784324E-1,-3.603720665E-2,4.677324295E-1,8.679740173E-1
5.352302388E1,-3.248039484E-1,-4.329252243E-2,-4.586791992E-2,3.308711433E-1
5.354286661E1,2.249694467E-1,-4.080958366E-1,1.102066040E-2,4.661275778E-1
5.356268948E1,3.939225078E-1,-4.311408997E-1,1.187229156E-2,5.841218784E-1
5.358251114E1,-6.000161171E-3,-2.061734200E-1,5.202484131E-2,2.127206270E-1
5.360233353E1,-4.702904224E-1,1.150274277E-2,1.228904724E-2,4.705915588E-1
5.362215458E1,-5.277439356E-1,1.537022591E-1,1.222476959E-1,5.631008304E-1
5.364197696E1,-2.248893976E-1,-2.680015564E-2,1.493749619E-1,2.713049368E-1
5.366179890E1,4.054445028E-2,-1.516551971E-1,1.754856110E-2,1.579591823E-1
5.368162105E1,-8.739280701E-2,-7.971048355E-2,-1.881961823E-1,2.222815038E-1
5.370144299E1,-8.131021261E-2,-1.138443947E-1,-3.110961914E-1,3.411051703E-1
5.372126412E1,-1.843916178E-1,-8.101844788E-2,-6.825351715E-2,2.126565311E-1
5.374108724E1,-1.453209519E-1,-1.368570328E-1,2.290143967E-1,3.038019427E-1
